INFO 2022-10-14 11:39:46 (2455381) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/2700120527.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Lernkarten_Leben_in_Deutschland.pdfTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:39:46 (2455417) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/2700120527.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\stories for arshan\Test_Lernkarten_Leben_in_Deutschland.pdf To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\stories for arshan
INFO 2022-10-14 11:39:46 (2455436) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/2700120527.py Feach_files L42 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder\test
INFO 2022-10-14 11:39:46 (2455452) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/2700120527.py Fcopy L34 - From: C:\Users\sanju\Documents\sync-folders-project\Source_folder\test\Anschreiben-copy.docxTo:C:\Users\sanju\Documents\sync-folders-project\Replica_folder\test
INFO 2022-10-14 11:39:46 (2455473) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/2700120527.py Feach_files L55 - Copied: C:\Users\sanju\Documents\sync-folders-project\Source_folder\test\Anschreiben-copy.docx To: C:\Users\sanju\Documents\sync-folders-project\Replica_folder\test
INFO 2022-10-14 11:41:53 (2582777) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L42 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder
INFO 2022-10-14 11:41:53 (2582777) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L42 - the current folder is: C:\Users\sanju\Documents\sync-folders-project\Source_folder
INFO 2022-10-14 11:41:53 (2582800) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L44 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:stories for arshan
INFO 2022-10-14 11:41:53 (2582800) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L44 - Subfolder of: C:\Users\sanju\Documents\sync-folders-project\Source_folder:stories for arshan
INFO 2022-10-14 11:41:53 (2582806) 	 C:\Users\sanju\AppData\Local\Temp/ipykernel_18580/1133659824.py Feach_files L50 - folder exists: stories for arshan
